ID,Area (int), Perimeter (float), MajorAxisLength (float), MinorAxisLength (float), AspectRation (float), Eccentricity (float), ConvexArea (float), EquivDiameter (float), Extent (float), Solidity (float), roundness (float), Compactness (float), ShapeFactor1 (float), ShapeFactor2 (float), ShapeFactor3 (float), ShapeFactor4 (float),class
2558,87833,1146.833,446.9078331522,253.325039986,1.7641676211,0.8238282054,89406,334.4135896352,0.7213379981,0.9824061025,0.8392033681,0.7482831242,0.005088154,0.0009840198,0.559927634,0.9878062021,CALI
2559,32780,663.22,240.4066233411,173.8647827492,1.3827217884,0.6906268448,33109,204.2958449808,0.750440695,0.9900631248,0.9364909497,0.8497929139,0.0073339421,0.0023592266,0.7221479966,0.9985297693,DERMASON
2560,38828,758.732,291.5890097473,171.3388383137,1.7018266998,0.809148726,39668,222.3451034832,0.6820904699,0.9788242412,0.8475748916,0.7625290942,0.0075097612,0.0015661436,0.5814506195,0.9895281889,SIRA
2561,42057,767.125,281.4890080449,190.6728079785,1.4762934004,0.7356405387,42444,231.4057811139,0.7406487743,0.9908821035,0.8980817723,0.8220775039,0.0066930358,0.0018856191,0.6758114224,0.9976959428,SIRA
2562,62209,977.978,344.1741609711,231.3978414512,1.4873697992,0.7402535971,63383,281.4373088957,0.779874135,0.9814776833,0.8173440655,0.8177177162,0.0055325461,0.0015258732,0.6686622634,0.9945480565,BARBUNYA
2563,36548,725.724,267.6696671091,174.5499145209,1.533484951,0.7581248505,37077,215.7182395649,0.7557485525,0.9857323947,0.8720281588,0.8059121599,0.0073237843,0.0019057509,0.6494944095,0.9959899027,DERMASON
2564,46333,813.226,309.3905458741,192.3269846211,1.6086694568,0.7833096289,46766,242.8847624414,0.7011758653,0.9907411367,0.8803954202,0.7850426126,0.0066775418,0.0015644774,0.6162919036,0.9914099617,SIRA
2565,48597,821.543,313.7206418972,197.8233640055,1.5858624358,0.776130987,48998,248.7481098531,0.7525667828,0.9918159925,0.9048127777,0.7928968535,0.0064555557,0.001573911,0.6286854204,0.9970085921,SIRA
2566,47446,835.604,321.1344688919,188.4198656789,1.7043556832,0.8097811884,47952,245.7847095315,0.6787599605,0.9894477811,0.8539028204,0.7653638377,0.0067684203,0.0014326458,0.5857818041,0.9983805469,SIRA
2567,30015,641.881,236.1660032441,162.1171454354,1.4567614216,0.7271730384,30321,195.4898589064,0.7899515738,0.9899079846,0.9154595733,0.8277646072,0.007868266,0.002278695,0.6851942449,0.9981645423,DERMASON
2568,72937,1113.897,399.2799917614,233.2505455821,1.7118073219,0.8116256437,74443,304.7396801769,0.7840496205,0.9797697567,0.7386993071,0.7632230176,0.0054743133,0.001145817,0.5825093746,0.9971438125,BARBUNYA
2569,59423,950.19,361.9590865927,210.8999607073,1.7162596208,0.8127142754,60550,275.063108153,0.7851461339,0.9813872832,0.8270723967,0.7599287277,0.0060912288,0.0012530723,0.5774916712,0.9911256366,CALI
2570,168226,1567.559,566.9681780107,384.1188828606,1.4760226672,0.7355261163,171839,462.8088111225,0.7658960327,0.9789745052,0.8603104356,0.8162871023,0.0033702768,0.0009230327,0.6663246334,0.9835102626,BOMBAY
2571,41315,759.368,281.5734570485,188.0193243712,1.4975772197,0.7443899166,42037,229.3553831737,0.7716083968,0.9828246545,0.9003534589,0.8145490189,0.006815284,0.0018506855,0.6634901041,0.9936276654,SIRA
2572,26317,596.916,220.1624982614,152.8293432494,1.4405774021,0.7198148531,26624,183.0514820994,0.7945954106,0.9884690505,0.928153495,0.8314380675,0.0083657901,0.0024660754,0.6912892602,0.9958556865,DERMASON
2573,86940,1118.525,379.3463316119,292.3414042248,1.2976141119,0.6372645281,88117,332.7092514783,0.7484504132,0.9866427591,0.8732490243,0.8770593617,0.0043633118,0.0015926193,0.769233124,0.998167757,BARBUNYA
2574,70213,1067.05,386.6028193471,232.0908809152,1.665738946,0.7997492668,71494,298.9949299812,0.6748654364,0.9820824125,0.7749217549,0.773390454,0.005506143,0.0012151293,0.5981327944,0.9963330905,BARBUNYA
2575,45475,773.603,270.4200680701,214.4588917271,1.2609412736,0.6091456812,45854,240.6253691879,0.7717044529,0.991734636,0.9548744684,0.8898206812,0.0059465655,0.0022996194,0.7917808447,0.9983891468,SEKER
2576,70332,1004.224,377.6639771624,237.5478886357,1.5898435441,0.7774111976,70976,299.248197422,0.7105103649,0.9909265104,0.8763985264,0.7923662714,0.0053697318,0.0013056786,0.627844308,0.9981742198,CALI
2577,29450,641.145,247.1973725191,151.9909255326,1.6263956,0.7886389627,29795,193.6411748375,0.7965487396,0.988420876,0.9002904507,0.7833464121,0.0083937987,0.001949637,0.6136316013,0.9980077364,DERMASON
2578,38331,702.785,237.5984187364,205.9284596695,1.1537910744,0.498815772,38639,220.917507204,0.7879740981,0.9920287792,0.9752479511,0.9297936761,0.0061985969,0.0028577189,0.8645162802,0.9974711678,SEKER
2579,71973,1022.505,379.7684961217,242.1072507207,1.5685961283,0.7704398219,72745,302.7191268374,0.8030460251,0.9893875868,0.8650646966,0.7971149001,0.0052765411,0.0013140528,0.6353921639,0.9966736883,BARBUNYA
2580,32810,667.916,245.89588841,170.1754656948,1.4449549905,0.7218370276,33134,204.3893085823,0.7709116541,0.9902215247,0.924213696,0.8312026277,0.0074945409,0.0022067464,0.6908978083,0.998316236,DERMASON
2581,39608,751.252,279.7037375854,181.1192237654,1.5443072898,0.7620318701,40163,224.5672992398,0.7873884261,0.9861813112,0.8819043707,0.8028755753,0.0070617991,0.0018100397,0.6446091895,0.9954746704,DERMASON
2582,41418,782.706,296.5166879788,179.2053997937,1.6546191595,0.7967047738,42087,229.6411014253,0.7512787956,0.9841043553,0.8495748779,0.774462655,0.0071591262,0.0015886993,0.599792404,0.9924280034,SIRA
2583,54666,930.268,374.0000210832,188.3014450549,1.986177116,0.8640070138,55456,263.8236398667,0.614431831,0.985754472,0.7937998215,0.705410762,0.0068415472,0.0010449666,0.4976043432,0.9883303592,HOROZ
2584,53444,944.057,393.2035226304,174.8887391063,2.2483066928,0.8956402648,54336,260.8582263009,0.6643793043,0.9835836278,0.7535505406,0.6634178264,0.0073572997,0.0008791172,0.4401232123,0.989531964,HOROZ
2585,83001,1119.895,432.2294072908,246.7591762098,1.751624454,0.821020557,84155,325.0848434679,0.7397593583,0.9862872081,0.8316461427,0.7521118137,0.0052075205,0.0010278752,0.5656721804,0.9908452241,CALI
2586,176478,1581.113,595.8924511449,379.2914862415,1.5710672998,0.7712684734,177909,474.0240166656,0.819531903,0.9919565621,0.8871041652,0.7954858561,0.0033765821,0.0008340401,0.6327977473,0.9941678482,BOMBAY
2587,82272,1161.277,439.7710967366,239.0191387952,1.8398990932,0.8394039438,83224,323.6540805002,0.7895282331,0.988560992,0.7666378723,0.7359603278,0.0053453313,0.0009673241,0.5416376041,0.9965585366,CALI
2588,55605,955.326,396.7403259766,179.4204110556,2.2112329564,0.8918981172,56350,266.0798468223,0.5934998399,0.9867790594,0.7656327707,0.6706649902,0.0071349757,0.0008904198,0.449791529,0.9945938525,HOROZ
2589,38523,732.182,271.4652247423,181.1326166555,1.4987097838,0.7448422621,38880,221.4701040363,0.7820976125,0.9908179012,0.9030085633,0.8158323198,0.007046835,0.0019256506,0.665582374,0.9975148158,SIRA
2590,46569,824.156,315.7776635072,189.2145959441,1.6688863876,0.800597906,47326,243.5025510313,0.7349441323,0.9840045641,0.8615647596,0.7711202506,0.0067808556,0.0014789473,0.594626441,0.992363973,SIRA
2591,30350,640.443,235.8713895992,164.082513245,1.4375169233,0.7183866975,30681,196.5777713342,0.7928422153,0.9892115642,0.9298386474,0.8334108332,0.0077717097,0.0023127724,0.6945736169,0.9984613287,DERMASON
2592,81774,1082.182,400.8846880158,261.50885298,1.5329679414,0.7579356192,82581,322.673039672,0.821156009,0.9902277764,0.8774542744,0.8049023805,0.004902349,0.0012692782,0.6478678421,0.9931606322,CALI
2593,33236,660.788,210.8580024872,200.9273673099,1.0494240049,0.303273094,33611,205.7119090107,0.7682847896,0.9888429383,0.9565205816,0.9755945071,0.0063442653,0.0035451816,0.9517846423,0.9988256511,SEKER
2594,45163,798.896,299.1589708049,193.0184594906,1.5498982408,0.7640106359,45735,239.7984936543,0.7773054284,0.9874931672,0.8892260017,0.8015754734,0.0066239836,0.0016868509,0.6425232396,0.9958456387,SIRA
2595,62148,999.92,409.576459959,193.7729469655,2.1136926819,0.8810056876,62868,281.2992911939,0.7384154745,0.9885474327,0.7810997719,0.6868053189,0.0065903402,0.0009045284,0.4717015461,0.997032106,HOROZ
2596,23878,582.76,223.9356771885,136.1406370687,1.6448848926,0.7939789301,24162,174.3628797915,0.7054687269,0.9882460061,0.8835443268,0.778629301,0.0093783264,0.0021263173,0.6062635883,0.9972338174,DERMASON
2597,33211,673.16,249.0014920943,170.2420172136,1.462632411,0.7297643274,33550,205.6345265762,0.7783220061,0.9898956781,0.9209906329,0.8258365235,0.0074975608,0.0021511768,0.6820059635,0.9975240268,DERMASON
2598,87979,1148.631,443.7386915734,255.6539528324,1.7357004915,0.8173536585,89768,334.6914129557,0.6928353178,0.9800708493,0.8379687425,0.7542533913,0.0050436887,0.001006925,0.5688981782,0.9874368476,CALI
2599,40798,756.529,276.2885008761,188.5655247242,1.4652121658,0.7308902473,41249,227.9158330308,0.799615852,0.9890664016,0.8957721929,0.8249197209,0.0067721089,0.0019344185,0.6804925459,0.997065957,SIRA
2600,27740,628.02,226.9172301879,156.0404648562,1.454220419,0.726038868,28178,187.9352680338,0.7818048588,0.9844559585,0.8838312879,0.8282106558,0.0081801453,0.0023741275,0.6859328904,0.9974976154,DERMASON
2601,32057,642.082,215.918285274,189.3033869114,1.1405938837,0.4809714697,32301,202.0302949698,0.7798049089,0.9924460543,0.9771286582,0.9356794155,0.0067354489,0.0031845979,0.8754959687,0.9985853471,SEKER
2602,67943,1015.562,383.7381647875,227.1051150765,1.6896940637,0.8060678653,68691,294.1219379576,0.6851855587,0.989110655,0.8278310251,0.7664651706,0.0056479426,0.0012023744,0.5874688578,0.9926426417,CALI
2603,63456,993.449,385.1668092871,216.8013710746,1.7765884384,0.8265409676,66109,284.2440651108,0.6754087193,0.9598693068,0.807962869,0.7379765293,0.0060698249,0.0011105193,0.5446093578,0.9675466885,HOROZ
2604,48314,829.738,317.8125223468,194.2132860499,1.6364097885,0.7915581312,48864,248.0227718665,0.7419681799,0.9887442698,0.8818625475,0.7804059136,0.0065780627,0.0015050814,0.60903339,0.996628201,SIRA
2605,36120,683.177,229.6596022026,200.4695549591,1.1456083805,0.4879015887,36437,214.4514219021,0.7635395087,0.9913000521,0.972503408,0.9337794712,0.0063582393,0.0029819058,0.8719441008,0.9989064693,SEKER
2606,47314,827.289,307.2210978684,196.6341093655,1.562399824,0.7683407277,47889,245.442571327,0.8064153259,0.9879930673,0.8687304213,0.7989118359,0.0064932387,0.0016316859,0.6382601215,0.9972175016,SIRA
2607,29842,648.297,245.6386728721,155.1095017371,1.5836468438,0.7754134077,30177,194.9256640209,0.7988756525,0.9888988302,0.8922565941,0.7935463164,0.0082313073,0.0020134354,0.6297157563,0.9972473699,DERMASON
2608,37968,724.161,269.7300926496,179.5210501273,1.5024984115,0.7463460356,38324,219.8689587789,0.774161977,0.9907107818,0.9098238578,0.8151443416,0.0071041428,0.0019347708,0.6644602976,0.9983505417,DERMASON
2609,36644,711.555,267.3048538542,175.1489703666,1.5261571524,0.7554203242,37036,216.0013654523,0.7019923372,0.9894157036,0.90948552,0.8080712428,0.0072946418,0.0019185907,0.6529791334,0.9965487748,DERMASON
2610,49597,832.939,306.3011502401,207.2992827879,1.4775794017,0.7361829522,50237,251.2943725996,0.7601422288,0.9872603858,0.8983361522,0.8204160265,0.0061758,0.0017258757,0.6730824566,0.9945327735,SIRA
2611,77063,1129.944,402.7253778903,245.2669918874,1.6419876755,0.793156424,78491,313.2405769308,0.6910240316,0.9818068314,0.7584761602,0.7778019319,0.005225924,0.0011798286,0.6049758452,0.9933628818,BARBUNYA
2612,32885,667.373,242.9053378683,172.7362748983,1.4062207722,0.703064696,33249,204.6227808154,0.7249779541,0.9890523023,0.9278343472,0.8423972178,0.0073865087,0.0022944926,0.7096330726,0.9979007673,DERMASON
2613,51381,857.648,328.4885250839,200.8386720411,1.6355840324,0.7913198515,51969,255.773964758,0.8060776254,0.9886855625,0.8777973352,0.7786389637,0.0063931906,0.0014495792,0.6062786358,0.9916196559,SIRA
2614,51456,852.194,319.6616371673,205.598700052,1.5547843303,0.765718359,52005,255.9605712095,0.7551733247,0.9894433228,0.8903667688,0.8007234571,0.0062123297,0.0015753043,0.6411580547,0.9968624967,SIRA
2615,174927,1615.125,639.2340940313,351.3940654635,1.8191374211,0.8353548506,177314,471.9364086844,0.7205758774,0.986538006,0.8426639855,0.738284164,0.0036542906,0.000669695,0.5450635067,0.991545422,BOMBAY
2616,45395,804.02,298.7957659051,193.6937779999,1.5426193293,0.7614292103,45898,240.4136209395,0.7070211507,0.9890409168,0.8824379571,0.8046085265,0.0065821294,0.0017017067,0.647394881,0.9986838571,SIRA
2617,35842,679.664,232.1107485021,196.7334530537,1.1798234865,0.5306605873,36127,213.6245579572,0.7714593198,0.9921111634,0.9750200923,0.9203561633,0.006475943,0.0028661999,0.8470554674,0.9993759348,SEKER
2618,68291,1010.006,398.0005436835,223.7605987336,1.7786891255,0.8269932898,70414,294.874213436,0.7229314871,0.9698497458,0.8412506809,0.7408889714,0.0058280087,0.0010832095,0.548916468,0.9763517524,CALI
2619,202236,1685.383,633.5119695129,408.9218692721,1.5492249672,0.7637737534,203633,507.4395260216,0.7970645499,0.9931396188,0.8946869709,0.8009943781,0.0031325381,0.0007954154,0.6415919937,0.9939703354,BOMBAY
2620,79681,1063.993,415.2825449909,245.7565645974,1.6898126228,0.8060983502,80392,318.5168757916,0.7632718355,0.9911558364,0.8844781291,0.7669883544,0.0052118139,0.0011125608,0.5882711358,0.9940679909,CALI
2621,51115,855.9,319.2318021932,204.9650070431,1.5574941635,0.7666569204,51641,255.1110333348,0.6800101107,0.9898142948,0.8768234908,0.7991404101,0.0062453644,0.0015711944,0.6386253951,0.9946553256,SIRA
2622,38118,716.011,259.9242681368,186.9186497841,1.3905742869,0.6948783034,38468,220.3028482935,0.7301179896,0.9909015285,0.9343306182,0.8475655231,0.0068189377,0.0021706491,0.718367316,0.9989431182,SEKER
2623,39628,723.609,250.1148623689,201.8703277209,1.2389877462,0.5904004285,39976,224.6239895442,0.7525542178,0.9912947769,0.9510516397,0.8980833343,0.0063115692,0.0025326995,0.8065536753,0.9993101203,SEKER
2624,30408,645.421,243.0580855748,159.9605066258,1.5194880955,0.7529162202,30696,196.7655154653,0.8121794872,0.9906176701,0.9173003027,0.8095411226,0.0079932283,0.0021176668,0.6553568293,0.9958069004,DERMASON
2625,39504,725.338,243.6988427155,206.7136807485,1.1789197591,0.5296213992,39885,224.2722786597,0.7678134111,0.9904475367,0.9435612035,0.9202845453,0.0061689662,0.0027294848,0.8469236443,0.9984550188,SEKER
2626,203686,1722.932,660.9976049508,394.6847598295,1.6747482351,0.8021633297,206087,509.2554073438,0.7909613734,0.9883495805,0.8622531093,0.7704345727,0.0032451794,0.0007052799,0.5935694309,0.9940793567,BOMBAY
2627,40364,764.547,288.7231376993,178.9353459048,1.6135612349,0.7848015368,40880,226.700333003,0.716894004,0.9873776908,0.8677521222,0.7851824236,0.0071529863,0.0016770632,0.6165114383,0.9947789577,SIRA
2628,27950,620.231,229.7810379183,155.563309483,1.4770901872,0.7359768239,28360,188.6452895658,0.7695484581,0.9855430183,0.9130293492,0.8209784901,0.0082211463,0.0023037707,0.6740056812,0.9955671778,DERMASON
2629,72058,1035.943,397.7170238654,233.4102154436,1.7039400915,0.8096774821,73724,302.8978294979,0.7645411141,0.9774022028,0.8437627483,0.7615913107,0.0055194014,0.0011454065,0.5800213246,0.9883215888,CALI
2630,76132,1124.522,395.3319521511,248.1753268081,1.5929542926,0.778403401,77886,311.3426938596,0.8066881411,0.9774799065,0.7565561923,0.7875475083,0.0051927173,0.0012322008,0.6202310778,0.9879997578,BARBUNYA
2631,38089,732.053,266.6083300394,183.8956228717,1.4497807282,0.7240385769,38826,220.2190296487,0.7057962421,0.9810178746,0.8931499644,0.8260020593,0.0069996149,0.0020099184,0.682279402,0.9891555283,SIRA
2632,40153,735.215,273.8529658551,186.8850704182,1.4653549652,0.7309523472,40539,226.1070265157,0.7212552316,0.9904783048,0.933467377,0.8256511877,0.0068202367,0.001955085,0.6816998838,0.9989323094,DERMASON
2633,40242,755.512,282.0370656352,182.0451325935,1.5492700168,0.7637896154,40729,226.3574733894,0.805548883,0.9880429178,0.8859448486,0.8025805859,0.0070085251,0.0017937462,0.6441355969,0.997939967,SIRA
2634,57693,950.577,390.5011817196,188.9061169301,2.0671706563,0.8752045693,58352,271.0295353913,0.6713796956,0.9887064711,0.8023398864,0.6940556087,0.0067686059,0.0009688489,0.481713188,0.995783367,HOROZ
2635,36791,699.632,245.281935598,191.5205320684,1.2807083029,0.6247586474,37159,216.4341842001,0.7913404457,0.9900966119,0.9445221044,0.8823894172,0.0066669005,0.0024931298,0.7786110836,0.9971736795,SEKER
2636,43678,767.654,276.2778555466,202.0817352426,1.3671589628,0.6819016869,44155,235.8231473688,0.7970437956,0.9891971464,0.9314114522,0.8535723824,0.0063253321,0.0020712118,0.728585812,0.9960926231,SIRA
2637,81940,1222.335,396.7937766471,263.5486220234,1.5055809194,0.7475589615,84256,323.0003843583,0.7225749559,0.9725123433,0.6891683572,0.8140258325,0.0048424918,0.0013116,0.6626380559,0.9976552135,BARBUNYA
2638,41838,793.242,301.2973987261,182.0390144672,1.6551254115,0.7968449705,42690,230.8025044765,0.6940725626,0.9800421644,0.835544102,0.7660288653,0.0072015249,0.0015296243,0.5868002225,0.9712279598,SIRA
2639,54753,895.425,352.9288190886,197.9431844812,1.7829804043,0.8279115676,55282,264.0334918015,0.6732533261,0.9904308817,0.8581423844,0.7481210871,0.0064458353,0.0012455081,0.5596851609,0.9979076745,SIRA
2640,23811,571.519,198.3351751325,153.2939151447,1.2938228823,0.6345238052,24175,174.1180829199,0.75153868,0.9849431231,0.9160647103,0.8778981479,0.0083295609,0.0030519569,0.7707051582,0.9971559691,DERMASON
2641,41898,797.562,315.944212507,169.8922334504,1.859674254,0.8431180059,42521,230.9679424624,0.668624228,0.9853484161,0.8277024657,0.7310402701,0.0075407946,0.0013285016,0.5344198766,0.9938468853,HOROZ
2642,38122,710.41,246.905722978,196.8346306177,1.2543815192,0.6037078724,38481,220.3144069833,0.7748373984,0.9906707206,0.9492211554,0.8923017431,0.0064767253,0.002532691,0.7962024007,0.9987415769,SEKER
2643,25507,598.818,225.411437946,144.6482345374,1.5583421303,0.7669493768,25871,180.2124331659,0.7591369048,0.9859301921,0.8938806855,0.7994822038,0.0088372383,0.002227058,0.6391717942,0.9960483353,DERMASON
2644,83266,1117.778,448.4737096843,237.7470978343,1.8863477778,0.8479195418,84030,325.6033843987,0.7972386852,0.990908009,0.8374645859,0.7260255782,0.0053860364,0.000923117,0.5271131403,0.9943187008,CALI
2645,41487,815.9,299.0468410104,177.0814896438,1.6887526845,0.8058255409,42483,229.8323062418,0.6891757201,0.976555328,0.7831555484,0.7685495204,0.007208206,0.0015512949,0.5906683653,0.9974927876,BARBUNYA
2646,27476,626.74,241.1836714217,145.3529132857,1.659297127,0.7979944348,27796,187.0388455138,0.729309338,0.9884875522,0.8789993323,0.7755037661,0.0087779761,0.0019584379,0.6014060913,0.9979113994,DERMASON
2647,41781,737.016,257.8640067527,206.6063767173,1.2480931656,0.5983668812,42107,230.6452284756,0.7723919916,0.9922578194,0.9665734508,0.8944452209,0.0061718007,0.0024367257,0.8000322531,0.9985147874,SEKER
2648,34385,724.415,255.490441043,172.2020331866,1.4836668088,0.7387260743,35199,209.2375247075,0.7706185567,0.976874343,0.8233870342,0.8189642002,0.0074302877,0.002061793,0.6707023612,0.9950988319,DERMASON
2649,55310,911.785,359.7136065928,198.431979308,1.812780419,0.8340831154,56095,265.3730943771,0.8099519681,0.9860058829,0.8360430405,0.7377343796,0.0065035908,0.0011883191,0.5442520148,0.9866093954,HOROZ
